10;10;101;1;0;2;0;211
10;10;101;1;0;2;1;194
10;10;101;1;1;2;0;99
10;10;101;1;1;2;1;121
10;10;102;1;0;2;0;198
10;10;102;1;0;2;1;196
10;10;102;1;1;2;0;200
10;10;102;1;1;2;1;180
10;10;103;1;0;2;0;94
10;10;103;1;0;2;1;105
10;10;103;1;1;2;0;82
10;10;103;1;1;2;1;134
10;10;105;0;0;2;0;166
10;10;105;0;0;2;1;220
10;10;106;1;0;2;0;32
10;10;106;1;0;2;1;42
10;10;107;1;0;2;0;54
10;10;107;1;0;2;1;61
10;10;108;1;0;2;0;62
10;10;108;1;0;2;1;76
10;10;108;1;1;2;0;76
10;10;108;1;1;2;1;111
10;10;110;1;0;2;0;156
10;10;110;1;0;2;1;146
10;10;110;1;1;2;0;2
10;10;110;1;1;2;1;229
10;10;111;1;0;2;0;122
10;10;111;1;0;2;1;130
10;10;111;1;1;2;0;125
10;10;111;1;1;2;1;136
10;10;11;0;0;2;0;21
10;10;11;0;0;2;1;22
10;10;11;0;1;2;0;13
10;10;11;0;1;2;1;23
10;10;120;0;0;2;0;78
10;10;120;0;0;2;1;61
10;10;120;0;1;2;0;22
10;10;120;0;1;2;1;11
10;10;121;0;0;2;0;55
10;10;121;0;0;2;1;53
10;10;121;0;1;2;0;29
10;10;121;0;1;2;1;40
10;10;122;0;0;2;0;31
10;10;122;0;0;2;1;33
10;10;122;0;1;2;0;27
10;10;122;0;1;2;1;27
10;10;123;0;0;2;0;28
10;10;123;0;0;2;1;28
10;10;123;0;1;2;0;58
10;10;123;0;1;2;1;24
10;10;124;0;0;2;0;34
10;10;124;0;0;2;1;33
10;10;124;0;1;2;0;21
10;10;124;0;1;2;1;20
10;10;127;0;0;2;0;8
10;10;127;0;0;2;1;6
10;10;127;0;1;2;0;2
10;10;127;0;1;2;1;12
10;10;12;0;0;2;0;34
10;10;12;0;0;2;1;25
10;10;12;0;1;2;1;3
10;10;131;0;0;2;0;26
10;10;131;0;0;2;1;25
10;10;131;0;1;2;0;26
10;10;131;0;1;2;1;16
10;10;138;0;0;2;0;8
10;10;138;0;0;2;1;13
10;10;138;0;1;2;0;14
10;10;138;0;1;2;1;9
10;10;139;0;0;2;0;13
10;10;139;0;0;2;1;12
10;10;14;0;0;2;0;457
10;10;14;0;0;2;1;420
10;10;14;0;1;2;0;214
10;10;14;0;1;2;1;266
10;10;15;0;0;2;0;161
10;10;15;0;0;2;1;151
10;10;15;0;1;2;0;49
10;10;15;0;1;2;1;97
10;10;18;0;0;2;0;15
10;10;18;0;0;2;1;10
10;10;201;0;0;2;0;4
10;10;203;0;0;2;0;6
10;10;203;0;0;2;1;7
10;10;204;0;0;2;0;1
10;10;206;0;0;2;0;40
10;10;206;0;0;2;1;38
10;10;206;0;1;2;0;8
10;10;206;0;1;2;1;33
10;10;217;0;0;2;0;36
10;10;217;0;0;2;1;23
10;10;217;0;1;2;0;1
10;10;219;0;0;2;0;32
10;10;219;0;0;2;1;20
10;10;219;0;1;2;0;4
10;10;219;0;1;2;1;1
10;10;21;0;0;2;0;3
10;10;21;0;0;2;1;4
10;10;21;0;1;2;0;2
10;10;21;0;1;2;1;1
10;10;224;0;0;2;0;8
10;10;224;0;0;2;1;5
10;10;224;0;1;2;0;4
10;10;224;0;1;2;1;1
10;10;228;0;0;2;0;8
10;10;228;0;0;2;1;6
10;10;231;0;0;2;0;91
10;10;231;0;0;2;1;85
10;10;232;0;0;2;0;207
10;10;232;0;0;2;1;189
10;10;232;0;1;2;0;134
10;10;232;0;1;2;1;148
10;10;233;0;0;2;0;74
10;10;233;0;0;2;1;73
10;10;233;0;1;2;0;22
10;10;233;0;1;2;1;54
10;10;238;0;0;2;0;21
10;10;238;0;0;2;1;18
10;10;238;0;1;2;0;3
10;10;238;0;1;2;1;5
10;10;23;0;0;2;0;19
10;10;23;0;0;2;1;21
10;10;23;0;1;2;0;13
10;10;23;0;1;2;1;11
10;10;253;0;0;2;0;3
10;10;260;0;0;2;0;24
10;10;260;0;0;2;1;25
10;10;26;0;0;2;0;81
10;10;26;0;0;2;1;64
10;10;26;0;1;2;0;44
10;10;26;0;1;2;1;29
10;10;270;0;0;2;0;8
10;10;270;0;0;2;1;11
10;10;271;0;0;2;0;15
10;10;271;0;0;2;1;14
10;10;271;0;1;2;0;10
10;10;271;0;1;2;1;8
10;10;273;0;0;2;0;5
10;10;273;0;0;2;1;9
10;10;273;0;1;2;0;2
10;10;273;0;1;2;1;7
10;10;274;0;0;2;0;2
10;10;274;0;0;2;1;3
10;10;274;0;1;2;0;2
10;10;274;0;1;2;1;1
10;10;275;0;0;2;0;8
10;10;275;0;0;2;1;8
10;10;27;0;0;2;0;18
10;10;27;0;0;2;1;22
10;10;311;4;0;2;0;4
10;10;311;4;0;2;1;4
10;10;311;4;1;2;0;4
10;10;311;4;1;2;1;2
10;10;325;1;0;2;0;39
10;10;325;1;0;2;1;39
10;10;325;1;1;2;0;54
10;10;325;1;1;2;1;22
10;10;32;0;0;2;0;10
10;10;330;4;0;2;0;12
10;10;330;4;0;2;1;11
10;10;330;4;1;2;0;6
10;10;330;4;1;2;1;10
10;10;33;0;0;2;0;8
10;10;33;0;0;2;1;9
10;10;33;0;1;2;0;6
10;10;33;0;1;2;1;6
10;10;342;2;0;2;0;3
10;10;342;2;0;2;1;2
10;10;342;2;1;2;0;1
10;10;343;1;0;2;0;34
10;10;343;1;0;2;1;35
10;10;343;1;1;2;0;29
10;10;343;1;1;2;1;24
10;10;345;4;0;2;0;80
10;10;345;4;0;2;1;69
10;10;345;4;1;2;0;41
10;10;345;4;1;2;1;54
10;10;347;4;0;2;0;11
10;10;347;4;0;2;1;8
10;10;347;4;1;2;0;1
10;10;347;4;1;2;1;14
10;10;348;4;0;2;0;2
10;10;348;4;0;2;1;1
10;10;348;4;1;2;0;4
10;10;348;4;1;2;1;2
10;10;350;4;0;2;0;38
10;10;350;4;0;2;1;54
10;10;350;4;1;2;0;21
10;10;350;4;1;2;1;19
10;10;352;4;0;2;0;98
10;10;352;4;0;2;1;108
10;10;352;4;1;2;0;96
10;10;352;4;1;2;1;93
10;10;353;4;0;2;0;107
10;10;353;4;0;2;1;118
10;10;354;4;0;2;0;77
10;10;354;4;0;2;1;76
10;10;354;4;1;2;0;48
10;10;354;4;1;2;1;63
10;10;355;4;0;2;0;11
10;10;355;4;0;2;1;9
10;10;355;4;1;2;1;5
10;10;357;4;0;2;0;142
10;10;357;4;0;2;1;6
10;10;357;4;1;2;1;2
10;10;358;4;0;2;0;12
10;10;358;4;0;2;1;12
10;10;358;4;1;2;0;5
10;10;358;4;1;2;1;10
10;10;35;0;0;2;0;7
10;10;360;4;0;2;0;15
10;10;360;4;0;2;1;15
10;10;360;4;1;2;0;4
10;10;360;4;1;2;1;12
10;10;362;4;0;2;0;10
10;10;362;4;0;2;1;10
10;10;362;4;1;2;0;11
10;10;362;4;1;2;1;11
10;10;363;4;0;2;0;139
10;10;363;4;0;2;1;136
10;10;363;4;1;2;0;97
10;10;363;4;1;2;1;115
10;10;366;4;0;2;0;3
10;10;366;4;0;2;1;4
10;10;369;4;0;2;0;6
10;10;369;4;0;2;1;6
10;10;369;4;1;2;0;16
10;10;369;4;1;2;1;14
10;10;36;0;0;2;0;8
10;10;36;0;0;2;1;8
10;10;36;0;1;2;0;9
10;10;36;0;1;2;1;9
10;10;372;4;0;2;0;5
10;10;372;4;0;2;1;11
10;10;372;4;1;2;0;10
10;10;372;4;1;2;1;10
10;10;373;4;0;2;0;17
10;10;373;4;0;2;1;16
10;10;37;0;0;2;0;3
10;10;37;0;0;2;1;2
10;10;380;4;0;2;0;19
10;10;380;4;0;2;1;19
10;10;380;4;1;2;0;5
10;10;380;4;1;2;1;9
10;10;381;4;0;2;0;20
10;10;381;4;0;2;1;25
10;10;381;4;1;2;0;2
10;10;381;4;1;2;1;4
10;10;382;4;0;2;0;25
10;10;382;4;0;2;1;22
10;10;382;4;1;2;0;2
10;10;382;4;1;2;1;3
10;10;390;4;0;2;0;26
10;10;390;4;0;2;1;31
10;10;39;0;0;2;0;3
10;10;39;0;0;2;1;3
10;10;408;2;0;2;0;89
10;10;408;2;0;2;1;77
10;10;408;2;1;2;0;44
10;10;408;2;1;2;1;52
10;10;415;2;0;2;0;37
10;10;415;2;0;2;1;39
10;10;415;2;1;2;0;25
10;10;415;2;1;2;1;37
10;10;416;2;0;2;0;63
10;10;416;2;0;2;1;58
10;10;416;2;1;2;0;27
10;10;416;2;1;2;1;46
10;10;417;2;0;2;0;15
10;10;417;2;0;2;1;13
10;10;417;2;1;2;0;4
10;10;417;2;1;2;1;6
10;10;418;2;0;2;0;75
10;10;418;2;0;2;1;67
10;10;418;2;1;2;0;28
10;10;418;2;1;2;1;41
10;10;41;3;0;2;0;32
10;10;41;3;0;2;1;34
10;10;41;3;1;2;0;14
10;10;41;3;1;2;1;14
10;10;424;2;0;2;0;30
10;10;424;2;0;2;1;26
10;10;424;2;1;2;1;17
10;10;42;3;0;2;0;9
10;10;42;3;0;2;1;10
10;10;42;3;1;2;0;1
10;10;42;3;1;2;1;4
10;10;43;3;0;2;0;12
10;10;43;3;0;2;1;10
10;10;447;2;0;2;0;146
10;10;447;2;0;2;1;116
10;10;447;2;1;2;0;67
10;10;447;2;1;2;1;63
10;10;448;2;0;2;0;6
10;10;448;2;0;2;1;6
10;10;448;2;1;2;0;1
10;10;448;2;1;2;1;6
10;10;450;2;0;2;0;66
10;10;450;2;0;2;1;54
10;10;450;2;1;2;0;13
10;10;450;2;1;2;1;33
10;10;451;2;0;2;0;55
10;10;451;2;0;2;1;52
10;10;451;2;1;2;1;51
10;10;460;1;0;2;0;33
10;10;460;1;0;2;1;36
10;10;460;1;1;2;0;58
10;10;460;1;1;2;1;25
10;10;462;2;0;2;0;3
10;10;462;2;0;2;1;4
10;10;467;2;0;2;0;534
10;10;467;2;0;2;1;507
10;10;467;2;1;2;0;493
10;10;467;2;1;2;1;398
10;10;468;2;0;2;0;4
10;10;470;2;0;2;0;114
10;10;470;2;0;2;1;127
10;10;470;2;1;2;0;83
10;10;470;2;1;2;1;111
10;10;471;2;0;2;0;130
10;10;471;2;0;2;1;104
10;10;471;2;1;2;0;82
10;10;471;2;1;2;1;103
10;10;473;2;0;2;0;201
10;10;473;2;0;2;1;179
10;10;473;2;1;2;0;225
10;10;473;2;1;2;1;176
10;10;474;2;0;2;0;2
10;10;474;2;0;2;1;2
10;10;477;2;0;2;0;173
10;10;477;2;0;2;1;147
10;10;477;2;1;2;0;95
10;10;477;2;1;2;1;86
10;10;480;2;0;2;0;34
10;10;480;2;0;2;1;24
10;10;480;2;1;2;0;13
10;10;480;2;1;2;1;6
10;10;482;2;0;2;0;13
10;10;482;2;0;2;1;9
10;10;482;2;1;2;0;7
10;10;482;2;1;2;1;9
10;10;483;2;0;2;0;55
10;10;483;2;0;2;1;39
10;10;483;2;1;2;0;10
10;10;483;2;1;2;1;11
10;10;484;2;0;2;0;12
10;10;484;2;0;2;1;12
10;10;484;2;1;2;0;8
10;10;484;2;1;2;1;13
10;10;490;2;0;2;0;2
10;10;490;2;0;2;1;2
10;10;492;2;0;2;0;1
10;10;492;2;0;2;1;1
10;10;493;2;0;2;0;16
10;10;493;2;0;2;1;13
10;10;493;2;1;2;0;14
10;10;493;2;1;2;1;5
10;10;494;2;0;2;0;5
10;10;494;2;0;2;1;5
10;10;494;2;1;2;1;1
10;10;50;0;0;2;0;85
10;10;50;0;0;2;1;87
10;10;50;0;1;2;0;51
10;10;50;0;1;2;1;107
10;10;51;0;0;2;0;158
10;10;51;0;0;2;1;143
10;10;51;0;1;2;0;72
10;10;51;0;1;2;1;71
10;10;52;0;0;2;0;9
10;10;52;0;0;2;1;12
10;10;54;0;0;2;0;45
10;10;54;0;0;2;1;39
10;10;54;0;1;2;0;17
10;10;54;0;1;2;1;16
10;10;55;0;0;2;0;48
10;10;55;0;0;2;1;34
10;10;55;0;1;2;0;11
10;10;55;0;1;2;1;13
10;10;56;0;0;2;0;14
10;10;56;0;0;2;1;12
10;10;56;0;1;2;0;10
10;10;56;0;1;2;1;6
10;10;610;0;0;2;0;2
10;10;610;0;0;2;1;1
10;10;62;1;0;2;0;9
10;10;77;0;0;2;0;22
10;10;77;0;0;2;1;41
10;10;77;0;1;2;0;33
10;10;77;0;1;2;1;43
10;10;901;5;0;2;0;53
10;10;901;5;0;2;1;34
10;10;901;5;1;2;0;2
10;10;902;5;0;2;0;34
10;10;902;5;0;2;1;21
10;10;902;5;1;2;0;9
10;10;902;5;1;2;1;14
10;10;903;5;0;2;0;32
10;10;903;5;0;2;1;25
10;10;903;5;1;2;0;6
10;10;903;5;1;2;1;14
10;10;904;5;0;2;0;54
10;10;904;5;0;2;1;42
10;10;904;5;1;2;0;13
10;10;904;5;1;2;1;27
10;10;905;5;0;2;0;352
10;10;905;5;0;2;1;293
10;10;905;5;1;2;0;126
10;10;905;5;1;2;1;107
10;10;906;5;0;2;0;95
10;10;906;5;0;2;1;91
10;10;906;5;1;2;0;35
10;10;906;5;1;2;1;44
10;10;908;5;0;2;0;225
10;10;908;5;0;2;1;211
10;10;908;5;1;2;0;106
10;10;908;5;1;2;1;133
10;10;909;5;0;2;0;12
10;10;909;5;0;2;1;7
10;10;909;5;1;2;0;2
10;10;909;5;1;2;1;2
10;10;910;5;0;2;0;253
10;10;910;5;0;2;1;251
